timestamp,gpu_index,gpu_name,memory_used_mb,memory_total_mb,memory_pct,utilization_pct,temperature_c
2026-06-12T04:53:01Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:01Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:53:01Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:01Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:07Z,0,NVIDIA A40,42391,46068,92,0,61
2026-06-12T04:53:07Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:07Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:53:07Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:07Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:13Z,0,NVIDIA A40,42391,46068,92,100,67
2026-06-12T04:53:13Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:13Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:13Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:13Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:19Z,0,NVIDIA A40,42391,46068,92,100,69
2026-06-12T04:53:19Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:19Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:19Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:19Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:25Z,0,NVIDIA A40,42391,46068,92,100,71
2026-06-12T04:53:25Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:25Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:25Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:25Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:31Z,0,NVIDIA A40,42391,46068,92,100,72
2026-06-12T04:53:31Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:31Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:31Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:31Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:37Z,0,NVIDIA A40,42391,46068,92,0,64
2026-06-12T04:53:37Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:53:37Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:37Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:37Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:53:43Z,0,NVIDIA A40,42391,46068,92,0,62
2026-06-12T04:53:43Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:53:43Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:43Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:43Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:53:49Z,0,NVIDIA A40,42391,46068,92,0,61
2026-06-12T04:53:49Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:53:49Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:49Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:49Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:55Z,0,NVIDIA A40,42391,46068,92,100,68
2026-06-12T04:53:55Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:53:55Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:53:55Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:53:55Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:54:01Z,0,NVIDIA A40,42391,46068,92,100,70
2026-06-12T04:54:01Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:54:01Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:01Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:01Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:54:07Z,0,NVIDIA A40,42391,46068,92,100,71
2026-06-12T04:54:07Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:07Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:54:07Z,3,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:07Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:13Z,0,NVIDIA A40,42391,46068,92,100,71
2026-06-12T04:54:13Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:13Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:54:13Z,3,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:13Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:19Z,0,NVIDIA A40,42391,46068,92,0,63
2026-06-12T04:54:19Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:19Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:19Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:19Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:25Z,0,NVIDIA A40,42391,46068,92,0,61
2026-06-12T04:54:25Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:25Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:25Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:25Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:31Z,0,NVIDIA A40,42391,46068,92,100,64
2026-06-12T04:54:31Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:31Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:31Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:31Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:37Z,0,NVIDIA A40,42391,46068,92,100,69
2026-06-12T04:54:37Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:37Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:37Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:37Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:43Z,0,NVIDIA A40,42391,46068,92,100,70
2026-06-12T04:54:43Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:43Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:43Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:43Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:49Z,0,NVIDIA A40,42391,46068,92,100,72
2026-06-12T04:54:49Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:49Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:54:49Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:49Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:54:55Z,0,NVIDIA A40,42391,46068,92,0,65
2026-06-12T04:54:55Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:55Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:54:55Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:54:55Z,4,NVIDIA A40,3,46068,0,0,37
